Year,Month,Day,Hour,Minute,power - DEPRECATED,wind direction at 100m (deg),wind speed at 100m (m/s),air temperature at 100m (C),air pressure at 100m (Pa),density - DEPRECATED
2014,3,28,6,30,N/A,204.62,19.43,10.87,97240,N/A
2014,3,28,7,30,N/A,213.88,17.08,11.12,97290,N/A
2014,3,28,8,30,N/A,210.67,18.08,12.21,97300,N/A
2014,3,28,9,30,N/A,216.25,13.91,12.21,97400,N/A
2014,3,28,10,30,N/A,224.18,14.09,13.23,97400,N/A
2014,3,28,11,30,N/A,227.04,13.34,13.67,97420,N/A
2014,3,28,12,30,N/A,236.38,13.35,15.14,97480,N/A
2014,3,28,13,30,N/A,243.07,12.68,14.49,97570,N/A
2014,3,28,14,30,N/A,254.5,9.99,14.13,97630,N/A
2014,3,28,15,30,N/A,266.56,7.79,13.24,97660,N/A
2014,3,28,16,30,N/A,273.67,6.16,14.89,97710,N/A
2014,3,28,17,30,N/A,307.01,6.68,15.86,97770,N/A
2014,3,28,18,30,N/A,336.9,6.56,14.38,97820,N/A
2014,3,28,19,30,N/A,348.91,7.03,12.73,97870,N/A
2014,3,28,20,30,N/A,5.3,8.25,11.04,97880,N/A
2014,3,28,21,30,N/A,28.02,5.97,10.28,97960,N/A
2014,3,28,22,30,N/A,32.74,6.4,9.93,97960,N/A
2014,3,28,23,30,N/A,47.08,6.77,9.45,97930,N/A
2014,3,29,0,30,N/A,66.41,6.69,9.17,97860,N/A
2014,3,29,1,30,N/A,66.58,5.97,9,97820,N/A
2014,3,29,2,30,N/A,75.75,6.65,8.85,97790,N/A
2014,3,29,3,30,N/A,70.97,7.71,8.51,97690,N/A
2014,3,29,4,30,N/A,73.13,8.1,8.38,97650,N/A
2014,3,29,5,30,N/A,71.49,8.63,8.29,97580,N/A
2014,3,29,6,30,N/A,70.62,9.33,7.93,97450,N/A
2014,3,29,7,30,N/A,63.35,4.89,7.29,97390,N/A
2014,3,29,8,30,N/A,65.34,8.47,7.17,97280,N/A
2014,3,29,9,30,N/A,42.02,5.09,7.54,97230,N/A
2014,3,29,10,30,N/A,13,9.28,6.19,97160,N/A
2014,3,29,11,30,N/A,350.98,11.48,5.16,97160,N/A
2014,3,29,12,30,N/A,357.86,11.95,5.64,97060,N/A
2014,3,29,13,30,N/A,5.5,13.21,6.5,96990,N/A
2014,3,29,14,30,N/A,350.08,12.59,6.97,97040,N/A
2014,3,29,15,30,N/A,340.81,13.72,6.47,97080,N/A
2014,3,29,16,30,N/A,347.44,12.4,5.72,97130,N/A
2014,3,29,17,30,N/A,348.12,13.25,4.85,97200,N/A
2014,3,29,18,30,N/A,341.98,13.56,4.12,97260,N/A
2014,3,29,19,30,N/A,337.03,13.23,2.68,97350,N/A
2014,3,29,20,30,N/A,342.38,15.55,2.4,97420,N/A
2014,3,29,21,30,N/A,343.44,14.66,2.23,97490,N/A
2014,3,29,22,30,N/A,344.44,14.56,1.82,97520,N/A
2014,3,29,23,30,N/A,345.57,15.06,1.22,97550,N/A
2014,3,30,0,30,N/A,346.04,14.44,0.96,97590,N/A
2014,3,30,1,30,N/A,345.58,12.1,1.14,97650,N/A
2014,3,30,2,30,N/A,341.66,13.35,0.87,97690,N/A
2014,3,30,3,30,N/A,337.85,12.44,0.49,97760,N/A
2014,3,30,4,30,N/A,340,12.83,-0.01,97830,N/A
2014,3,30,5,30,N/A,341.36,13.19,-0.31,97900,N/A
2014,3,30,6,30,N/A,342.08,12.03,-0.37,97960,N/A
2014,3,30,7,30,N/A,339.56,11.42,-0.34,98020,N/A
2014,3,30,8,30,N/A,340.27,10.26,0.19,98080,N/A
2014,3,30,9,30,N/A,335.87,9.37,1.39,98110,N/A
2014,3,30,10,30,N/A,337.16,8.04,2.94,98110,N/A
2014,3,30,11,30,N/A,336.97,7.67,4.57,98100,N/A
2014,3,30,12,30,N/A,333.07,8.28,6.17,98070,N/A
2014,3,30,13,30,N/A,334.6,8.54,7.43,98050,N/A
2014,3,30,14,30,N/A,334.67,8.97,8.39,98040,N/A
2014,3,30,15,30,N/A,338.18,9.21,8.99,98030,N/A
2014,3,30,16,30,N/A,334.75,7.53,9.46,98030,N/A
2014,3,30,17,30,N/A,337.08,8.97,9.22,98070,N/A
2014,3,30,18,30,N/A,344.27,8.07,8.94,98110,N/A
2014,3,30,19,30,N/A,341.3,6.31,8.64,98140,N/A
2014,3,30,20,30,N/A,339.33,5.39,8.3,98170,N/A
2014,3,30,21,30,N/A,341.15,5.42,8.04,98190,N/A
2014,3,30,22,30,N/A,343.85,5.29,7.64,98190,N/A
2014,3,30,23,30,N/A,341.93,3.48,7.37,98200,N/A
2014,3,31,0,30,N/A,343.7,3.42,7.3,98200,N/A
2014,3,31,1,30,N/A,354.07,2.4,7.11,98220,N/A
2014,3,31,2,30,N/A,91.08,1.03,6.73,98260,N/A
2014,3,31,3,30,N/A,142.3,1.12,6.4,98280,N/A
2014,3,31,4,30,N/A,179.99,0.92,6.22,98290,N/A
2014,3,31,5,30,N/A,150.32,2.29,5.76,98350,N/A
2014,3,31,6,30,N/A,146.31,3.07,5.4,98370,N/A
2014,3,31,7,30,N/A,152.8,3.7,5.05,98410,N/A
2014,3,31,8,30,N/A,151.01,2.97,5.5,98450,N/A
2014,3,31,9,30,N/A,156.37,2.73,7.08,98470,N/A
2014,3,31,10,30,N/A,148.44,2.45,8.86,98430,N/A
2014,3,31,11,30,N/A,135.79,2.35,10.53,98360,N/A
2014,3,31,12,30,N/A,131.68,2.7,11.88,98300,N/A
2014,3,31,13,30,N/A,135.37,3.06,13.19,98250,N/A
2014,3,31,14,30,N/A,128.56,3.51,14.04,98200,N/A
2014,3,31,15,30,N/A,136.05,3.63,14.55,98160,N/A
2014,3,31,16,30,N/A,128.9,3.86,14.8,98100,N/A
2014,3,31,17,30,N/A,130.08,4.3,14.59,98090,N/A
2014,3,31,18,30,N/A,132.56,5.93,14.03,98060,N/A
2014,3,31,19,30,N/A,133.09,7.27,13.4,98010,N/A
2014,3,31,20,30,N/A,133.83,8.52,13.02,97980,N/A
2014,3,31,21,30,N/A,138.72,8.66,12.3,97950,N/A
2014,3,31,22,30,N/A,140.99,8.79,11.68,97900,N/A
2014,3,31,23,30,N/A,143.45,8.92,11.33,97830,N/A
2014,4,1,0,30,N/A,151.91,7.9,10.48,97840,N/A
2014,4,1,1,30,N/A,157.64,8.05,10.21,97850,N/A
2014,4,1,2,30,N/A,160.02,9.12,10.14,97810,N/A
2014,4,1,3,30,N/A,171.07,7.85,9.69,97810,N/A
2014,4,1,4,30,N/A,190.64,8.57,9.39,97790,N/A
2014,4,1,5,30,N/A,194.75,10.35,10.55,97750,N/A
2014,4,1,6,30,N/A,219.27,9.99,11.85,97780,N/A
2014,4,1,7,30,N/A,197.22,8.72,9.67,97720,N/A
2014,4,1,8,30,N/A,210.77,8.16,12.17,97740,N/A
2014,4,1,9,30,N/A,215.74,7.8,14.16,97730,N/A
2014,4,1,10,30,N/A,225.5,9.86,16.29,97680,N/A
2014,4,1,11,30,N/A,229.99,9.75,17.37,97640,N/A
2014,4,1,12,30,N/A,237.73,9.7,18.76,97620,N/A
2014,4,1,13,30,N/A,239.88,9.65,20.02,97600,N/A
2014,4,1,14,30,N/A,240.31,9.75,20.98,97580,N/A
2014,4,1,15,30,N/A,247.57,12.12,21.24,97570,N/A
2014,4,1,16,30,N/A,255.53,12.01,21.19,97610,N/A
2014,4,1,17,30,N/A,259.57,12.48,20.6,97650,N/A
2014,4,1,18,30,N/A,273.13,9.13,19.29,97690,N/A
2014,4,1,19,30,N/A,288.61,8.65,17.23,97740,N/A
2014,4,1,20,30,N/A,309.03,6.54,15,97790,N/A
2014,4,1,21,30,N/A,325.86,6.16,13.62,97840,N/A
2014,4,1,22,30,N/A,334.27,7.34,12.41,97860,N/A
2014,4,1,23,30,N/A,341,7.95,10.63,97850,N/A
2014,4,2,0,30,N/A,339.77,7.72,9.68,97880,N/A
2014,4,2,1,30,N/A,183.22,0.19,8.59,98010,N/A
2014,4,2,2,30,N/A,312.78,2.97,7.22,98190,N/A
2014,4,2,3,30,N/A,25.43,1.68,6.33,98050,N/A
2014,4,2,4,30,N/A,70.83,2.79,5.59,98070,N/A
2014,4,2,5,30,N/A,77.16,4.77,5.54,98120,N/A
2014,4,2,6,30,N/A,39.97,3.12,5.47,98170,N/A
2014,4,2,7,30,N/A,24.13,0.9,5.33,98290,N/A
2014,4,2,8,30,N/A,86.87,2.82,5.67,98200,N/A
2014,4,2,9,30,N/A,75.43,1.69,6.23,98220,N/A
2014,4,2,10,30,N/A,114.35,1.68,6.87,98170,N/A
2014,4,2,11,30,N/A,81.56,1.83,9.57,98120,N/A
2014,4,2,12,30,N/A,110.01,1.78,11.45,98100,N/A
2014,4,2,13,30,N/A,78,2.07,13.35,98050,N/A
2014,4,2,14,30,N/A,91.87,2.7,14.55,97980,N/A
2014,4,2,15,30,N/A,103.74,2,15.33,97950,N/A
2014,4,2,16,30,N/A,48.88,1.28,15.67,97990,N/A
2014,4,2,17,30,N/A,55.21,6.12,12.5,97960,N/A
2014,4,2,18,30,N/A,74.01,5.33,12.46,97950,N/A
2014,4,2,19,30,N/A,59.42,4.68,10.87,97960,N/A
2014,4,2,20,30,N/A,76.62,6.08,9.65,97970,N/A
2014,4,2,21,30,N/A,83.99,6.3,9.78,97910,N/A
2014,4,2,22,30,N/A,64.35,6.05,9.44,97900,N/A
2014,4,2,23,30,N/A,79.41,7.27,9.47,97860,N/A
2014,4,3,0,30,N/A,80.1,6.99,9.03,97830,N/A
2014,4,3,1,30,N/A,82.27,7.35,8.66,97810,N/A
2014,4,3,2,30,N/A,85.69,7.86,8.8,97800,N/A
2014,4,3,3,30,N/A,87.42,8.75,8.71,97730,N/A
2014,4,3,4,30,N/A,89.94,7.6,8.31,97740,N/A
2014,4,3,5,30,N/A,102.2,8.91,8.4,97670,N/A
2014,4,3,6,30,N/A,109.96,8.03,8.1,97640,N/A
2014,4,3,7,30,N/A,117.51,7.27,8.58,97630,N/A
2014,4,3,8,30,N/A,137.44,5.02,10.72,97580,N/A
2014,4,3,9,30,N/A,173.65,4.74,11.87,97580,N/A
2014,4,3,10,30,N/A,178.34,7.22,12.13,97540,N/A
2014,4,3,11,30,N/A,178.02,4.95,12.77,97390,N/A
2014,4,3,12,30,N/A,179.28,6.1,16.55,97240,N/A
2014,4,3,13,30,N/A,198.76,6.52,19,97220,N/A
2014,4,3,14,30,N/A,207.97,5.54,21.05,97130,N/A
2014,4,3,15,30,N/A,212.53,6.86,23.8,96970,N/A
2014,4,3,16,30,N/A,270.41,12.83,20.59,97070,N/A
2014,4,3,17,30,N/A,230.17,7.66,16.99,97100,N/A
2014,4,3,18,30,N/A,218.31,10.08,16.59,97040,N/A
2014,4,3,19,30,N/A,225.45,9.03,16.36,97000,N/A
2014,4,3,20,30,N/A,223.29,10.78,15.89,97060,N/A
2014,4,3,21,30,N/A,227.72,10.06,16.1,97040,N/A
2014,4,3,22,30,N/A,232.25,8.53,16.26,96980,N/A
2014,4,3,23,30,N/A,208.4,6.86,15.9,96930,N/A
2014,4,4,0,30,N/A,207.17,6.17,16.15,96900,N/A
2014,4,4,1,30,N/A,193.97,6.41,16.04,96800,N/A
2014,4,4,2,30,N/A,197.79,7.74,15.9,96780,N/A
2014,4,4,3,30,N/A,211.32,9.63,16.2,96720,N/A
2014,4,4,4,30,N/A,206.42,12.9,16.91,96670,N/A
2014,4,4,5,30,N/A,224.4,16.58,17.23,96740,N/A
2014,4,4,6,30,N/A,268.67,9.39,14.92,96720,N/A
2014,4,4,7,30,N/A,225.76,7.03,14.82,96690,N/A
2014,4,4,8,30,N/A,206.69,10.9,14.9,96730,N/A
2014,4,4,9,30,N/A,207.89,10.68,15.73,96710,N/A
2014,4,4,10,30,N/A,200.82,11.66,16.98,96650,N/A
2014,4,4,11,30,N/A,219.81,13.9,16.64,96610,N/A
2014,4,4,12,30,N/A,228.06,11.68,16.47,96580,N/A
2014,4,4,13,30,N/A,232.7,13.74,17.57,96530,N/A
2014,4,4,14,30,N/A,253.91,13.91,16.92,96600,N/A
2014,4,4,15,30,N/A,255.34,14.23,16.75,96650,N/A
2014,4,4,16,30,N/A,261.45,16.13,16.23,96700,N/A
2014,4,4,17,30,N/A,264.03,15.66,14.48,96820,N/A
2014,4,4,18,30,N/A,268.45,12.57,12.92,96910,N/A
2014,4,4,19,30,N/A,272.49,14.52,11.08,97040,N/A
2014,4,4,20,30,N/A,280.21,14.34,9.58,97170,N/A
2014,4,4,21,30,N/A,290.23,14.76,7.85,97260,N/A
2014,4,4,22,30,N/A,291.04,13.55,6.72,97350,N/A
2014,4,4,23,30,N/A,281.36,12.48,5.98,97410,N/A
2014,4,5,0,30,N/A,292.28,9.96,5.3,97450,N/A
2014,4,5,1,30,N/A,296.62,12.07,4.38,97560,N/A
2014,4,5,2,30,N/A,311.22,8.45,3.69,97640,N/A
2014,4,5,3,30,N/A,302.62,10.07,2.61,97730,N/A
2014,4,5,4,30,N/A,300.16,7.31,2.25,97800,N/A
2014,4,5,5,30,N/A,293.55,8.47,1.74,97850,N/A
2014,4,5,6,30,N/A,291.56,6.9,1.45,97920,N/A
2014,4,5,7,30,N/A,298.86,6.25,1.48,98000,N/A
2014,4,5,8,30,N/A,309.85,5.5,2.1,98060,N/A
2014,4,5,9,30,N/A,319.14,5.27,3.07,98100,N/A
2014,4,5,10,30,N/A,325.18,5.35,4.09,98120,N/A
2014,4,5,11,30,N/A,316.1,4.57,4.9,98120,N/A
2014,4,5,12,30,N/A,338.42,7.5,6.02,98110,N/A
2014,4,5,13,30,N/A,328.38,4.45,7.52,98120,N/A
2014,4,5,14,30,N/A,318.06,5.09,7.95,98130,N/A
2014,4,5,15,30,N/A,334.62,4.56,8.51,98130,N/A
2014,4,5,16,30,N/A,349.46,5.91,8.7,98140,N/A
2014,4,5,17,30,N/A,342.75,4.08,8.75,98180,N/A
2014,4,5,18,30,N/A,15.58,4.45,8.48,98210,N/A
2014,4,5,19,30,N/A,12.44,5,8.06,98240,N/A
2014,4,5,20,30,N/A,20.51,5.33,7.76,98270,N/A
2014,4,5,21,30,N/A,28.51,5.15,7.61,98290,N/A
2014,4,5,22,30,N/A,41.58,5.47,7.21,98280,N/A
2014,4,5,23,30,N/A,54.75,5.01,6.77,98250,N/A
2014,4,6,0,30,N/A,61.56,4.74,6.49,98260,N/A
2014,4,6,1,30,N/A,64.11,4.93,6.27,98250,N/A
2014,4,6,2,30,N/A,82.43,5.83,5.97,98280,N/A
2014,4,6,3,30,N/A,93.82,6.3,5.56,98280,N/A
2014,4,6,4,30,N/A,94.25,6.4,5.2,98270,N/A
2014,4,6,5,30,N/A,94.29,6.57,4.98,98300,N/A
2014,4,6,6,30,N/A,93.78,6.81,4.79,98290,N/A
2014,4,6,7,30,N/A,98.73,6.64,4.94,98310,N/A
2014,4,6,8,30,N/A,89.82,5.69,5.95,98270,N/A
2014,4,6,9,30,N/A,89.17,4.82,7.19,98250,N/A
2014,4,6,10,30,N/A,94.23,4.39,8.52,98190,N/A
2014,4,6,11,30,N/A,93.3,4.43,9.7,98110,N/A
2014,4,6,12,30,N/A,91.61,4.55,11.49,98040,N/A
2014,4,6,13,30,N/A,99.19,3.84,12.69,97930,N/A
2014,4,6,14,30,N/A,100.85,3.88,13.65,97850,N/A
2014,4,6,15,30,N/A,119.56,4,14.67,97790,N/A
2014,4,6,16,30,N/A,98.34,4.39,15.14,97750,N/A
2014,4,6,17,30,N/A,92.18,4.68,15.48,97720,N/A
2014,4,6,18,30,N/A,74.87,5.5,15.38,97680,N/A
2014,4,6,19,30,N/A,68.17,6.97,14.89,97680,N/A
2014,4,6,20,30,N/A,70.57,8.56,14,97640,N/A
2014,4,6,21,30,N/A,74.48,9.53,13.75,97560,N/A
2014,4,6,22,30,N/A,108.58,9.22,14.03,97470,N/A
2014,4,6,23,30,N/A,143.61,10.85,14.42,97380,N/A
2014,4,7,0,30,N/A,151.81,10.51,14.08,97360,N/A
2014,4,7,1,30,N/A,156.98,11.4,13.74,97320,N/A
2014,4,7,2,30,N/A,155.72,10.95,13.43,97240,N/A
2014,4,7,3,30,N/A,151.36,10.25,13.1,97180,N/A
2014,4,7,4,30,N/A,156.6,10.41,12.89,97140,N/A
2014,4,7,5,30,N/A,161.66,10.26,10.95,97150,N/A
2014,4,7,6,30,N/A,141.58,10.09,9.9,97020,N/A
2014,4,7,7,30,N/A,132.02,9.36,9.84,96950,N/A
2014,4,7,8,30,N/A,146,9.57,10.11,96910,N/A
2014,4,7,9,30,N/A,137.53,12.27,10.57,96700,N/A
2014,4,7,10,30,N/A,158.5,8.78,13.11,96660,N/A
2014,4,7,11,30,N/A,153.14,8.1,14.98,96460,N/A
2014,4,7,12,30,N/A,169,8.56,17.89,96310,N/A
2014,4,7,13,30,N/A,180.18,7.68,18.33,96160,N/A
2014,4,7,14,30,N/A,183.96,11.97,18.33,96050,N/A
2014,4,7,15,30,N/A,177.54,11.11,19.77,95850,N/A
2014,4,7,16,30,N/A,201.24,9.84,16.71,95800,N/A
2014,4,7,17,30,N/A,205.82,12.73,18.69,95750,N/A
2014,4,7,18,30,N/A,223.18,13.59,19.26,95760,N/A
2014,4,7,19,30,N/A,233.45,15.04,17.16,95820,N/A
2014,4,7,20,30,N/A,232.71,15.2,13.88,95900,N/A
2014,4,7,21,30,N/A,230.14,14.13,12.52,95950,N/A
2014,4,7,22,30,N/A,227.8,14.58,10.86,95910,N/A
2014,4,7,23,30,N/A,221.48,13.95,9.55,95910,N/A
2014,4,8,0,30,N/A,219.14,13.18,9.24,95920,N/A
2014,4,8,1,30,N/A,238.09,13.51,9.94,95940,N/A
2014,4,8,2,30,N/A,297.43,13.37,8.2,96170,N/A
2014,4,8,3,30,N/A,290.97,11.01,7.82,96310,N/A
2014,4,8,4,30,N/A,274.46,8.51,8,96400,N/A
2014,4,8,5,30,N/A,286.54,10.7,8.04,96510,N/A
2014,4,8,6,30,N/A,279.2,11.46,7.46,96570,N/A
2014,4,8,7,30,N/A,275.98,11.1,7.11,96630,N/A
2014,4,8,8,30,N/A,283.08,8.44,7.9,96690,N/A
2014,4,8,9,30,N/A,294.17,5.76,9,96750,N/A
2014,4,8,10,30,N/A,295.87,6.03,10.32,96740,N/A
2014,4,8,11,30,N/A,294.41,6.31,11.64,96730,N/A
2014,4,8,12,30,N/A,292.05,5.41,12.78,96730,N/A
2014,4,8,13,30,N/A,300.94,4.96,13.67,96740,N/A
2014,4,8,14,30,N/A,316.8,5.36,14.31,96720,N/A
2014,4,8,15,30,N/A,308.24,5.05,14.59,96690,N/A
2014,4,8,16,30,N/A,324.8,4.72,14.71,96700,N/A
2014,4,8,17,30,N/A,317.81,4.86,14.72,96740,N/A
2014,4,8,18,30,N/A,330.98,6.62,14.08,96800,N/A
2014,4,8,19,30,N/A,327.34,7.18,12.12,96860,N/A
2014,4,8,20,30,N/A,345.72,7.52,11.96,96920,N/A
2014,4,8,21,30,N/A,2.01,7.02,11.7,96980,N/A
2014,4,8,22,30,N/A,342.77,5.52,11.2,97000,N/A
2014,4,8,23,30,N/A,328.24,5.77,10.85,96980,N/A
2014,4,9,0,30,N/A,322.13,6.77,10.82,97040,N/A
2014,4,9,1,30,N/A,327.5,7.43,10.12,97090,N/A
2014,4,9,2,30,N/A,319.98,6.57,9.41,97110,N/A
2014,4,9,3,30,N/A,318.88,6.04,9.01,97160,N/A
2014,4,9,4,30,N/A,322.06,6.79,8.8,97230,N/A
2014,4,9,5,30,N/A,324.55,6.39,8.6,97330,N/A
2014,4,9,6,30,N/A,325.01,6.84,8.35,97400,N/A
2014,4,9,7,30,N/A,332.23,7.42,8.27,97480,N/A
2014,4,9,8,30,N/A,344.68,6.13,8.96,97570,N/A
2014,4,9,9,30,N/A,344.8,5.23,9.69,97640,N/A
2014,4,9,10,30,N/A,334.74,5.26,10.8,97670,N/A
2014,4,9,11,30,N/A,321.32,6.48,11.54,97680,N/A
2014,4,9,12,30,N/A,316.5,6.29,12.36,97710,N/A
2014,4,9,13,30,N/A,356.48,5.45,13.02,97690,N/A
2014,4,9,14,30,N/A,353.62,4.37,12.68,97730,N/A
2014,4,9,15,30,N/A,278.18,3.96,13.46,97730,N/A
2014,4,9,16,30,N/A,285.95,6.38,14.1,97760,N/A
2014,4,9,17,30,N/A,313.94,4.84,13.87,97820,N/A
2014,4,9,18,30,N/A,287.63,5.71,13.6,97860,N/A
2014,4,9,19,30,N/A,305.47,5.26,13.55,97900,N/A
2014,4,9,20,30,N/A,300.11,3.23,13.42,97930,N/A
2014,4,9,21,30,N/A,261.91,2.8,13.37,97950,N/A
2014,4,9,22,30,N/A,240.16,2.58,13.25,97920,N/A
2014,4,9,23,30,N/A,194.18,3.59,13.26,97890,N/A
2014,4,10,0,30,N/A,203.04,4.88,13.24,97900,N/A
2014,4,10,1,30,N/A,207.7,6.9,13.03,97920,N/A
2014,4,10,2,30,N/A,213.46,7.68,12.74,97940,N/A
2014,4,10,3,30,N/A,217.33,7.57,12.47,97950,N/A
2014,4,10,4,30,N/A,217.5,7.7,12.22,97970,N/A
2014,4,10,5,30,N/A,214.76,7.7,12.14,98000,N/A
2014,4,10,6,30,N/A,205.53,8.67,12.05,98000,N/A
2014,4,10,7,30,N/A,206.18,9.5,12.14,98020,N/A
2014,4,10,8,30,N/A,207.81,8.7,12.9,98020,N/A
2014,4,10,9,30,N/A,213.47,10.04,14.25,97980,N/A
2014,4,10,10,30,N/A,211.26,10.36,15.27,97920,N/A
2014,4,10,11,30,N/A,206.76,10.2,16.3,97820,N/A
2014,4,10,12,30,N/A,205.63,10.71,17.52,97760,N/A
2014,4,10,13,30,N/A,207.74,10.93,18.59,97700,N/A
2014,4,10,14,30,N/A,220.5,11.57,19.62,97640,N/A
2014,4,10,15,30,N/A,215.81,10.91,20.34,97550,N/A
2014,4,10,16,30,N/A,218.98,13.93,20.54,97530,N/A
2014,4,10,17,30,N/A,222.58,13.09,20.41,97570,N/A
2014,4,10,18,30,N/A,221.02,14.87,19.78,97600,N/A
2014,4,10,19,30,N/A,220.38,15.35,19.23,97630,N/A
2014,4,10,20,30,N/A,220.97,15.05,18.83,97670,N/A
2014,4,10,21,30,N/A,221.85,14.19,18.49,97670,N/A
2014,4,10,22,30,N/A,220.39,14.82,18.03,97660,N/A
2014,4,10,23,30,N/A,220.02,14.98,17.6,97640,N/A
2014,4,11,0,30,N/A,225.93,14.47,17.2,97650,N/A
2014,4,11,1,30,N/A,226.36,13.52,16.82,97670,N/A
2014,4,11,2,30,N/A,226.81,14.79,16.46,97710,N/A
2014,4,11,3,30,N/A,247.61,11.76,16.15,97810,N/A
2014,4,11,4,30,N/A,234.95,11.06,15.86,97770,N/A
2014,4,11,5,30,N/A,227.57,10.34,15.47,97830,N/A
2014,4,11,6,30,N/A,231.87,13.86,13.44,97810,N/A
2014,4,11,7,30,N/A,221.8,11.49,13.91,97810,N/A
2014,4,11,8,30,N/A,225.96,13.06,13.97,97840,N/A
2014,4,11,9,30,N/A,236.24,12.32,13.71,97880,N/A
2014,4,11,10,30,N/A,237.26,9.95,13.8,97870,N/A
2014,4,11,11,30,N/A,242.44,7.88,14.13,97830,N/A
2014,4,11,12,30,N/A,237.82,10.11,14.49,97820,N/A
2014,4,11,13,30,N/A,243.69,7.66,15.91,97780,N/A
2014,4,11,14,30,N/A,256.92,7.25,16.88,97760,N/A
2014,4,11,15,30,N/A,258.97,2.27,15.78,97770,N/A
2014,4,11,16,30,N/A,236.45,4.8,15.65,97820,N/A
2014,4,11,17,30,N/A,247.42,5.18,16.06,97880,N/A
2014,4,11,18,30,N/A,247.13,5.55,16.09,97920,N/A
2014,4,11,19,30,N/A,266.64,5.47,16.65,97970,N/A
2014,4,11,20,30,N/A,315.21,4.36,17.02,98010,N/A
2014,4,11,21,30,N/A,323.05,3.97,17.05,98060,N/A
2014,4,11,22,30,N/A,310.43,3.44,16.61,98080,N/A
2014,4,11,23,30,N/A,326.56,1.5,16.22,98080,N/A
2014,4,12,0,30,N/A,308.76,0.96,16.08,98110,N/A
2014,4,12,1,30,N/A,51.24,0.29,15.83,98160,N/A
2014,4,12,2,30,N/A,117.8,0.74,16.1,98190,N/A
2014,4,12,3,30,N/A,53.76,0.82,15.71,98210,N/A
2014,4,12,4,30,N/A,110.53,1.48,15.45,98240,N/A
2014,4,12,5,30,N/A,125.75,2.38,15.76,98280,N/A
2014,4,12,6,30,N/A,127.51,4.32,15.9,98280,N/A
2014,4,12,7,30,N/A,136.94,5.19,14.99,98280,N/A
2014,4,12,8,30,N/A,143.84,4.84,15.74,98290,N/A
2014,4,12,9,30,N/A,151.67,5.48,17.14,98260,N/A
2014,4,12,10,30,N/A,156.84,6.55,17.98,98210,N/A
2014,4,12,11,30,N/A,164.82,6.42,18.98,98140,N/A
2014,4,12,12,30,N/A,158.92,6.34,20.25,98060,N/A
2014,4,12,13,30,N/A,182.57,7.57,21.3,97980,N/A
2014,4,12,14,30,N/A,181.68,7.11,22.54,97880,N/A
2014,4,12,15,30,N/A,209.33,8.27,22.5,97820,N/A
2014,4,12,16,30,N/A,202.74,9.5,23.42,97750,N/A
2014,4,12,17,30,N/A,203.84,9.43,23.62,97730,N/A
2014,4,12,18,30,N/A,202.08,10.6,23.44,97690,N/A
2014,4,12,19,30,N/A,197.7,10.58,22.95,97660,N/A
2014,4,12,20,30,N/A,195.94,12.37,22.62,97600,N/A
2014,4,12,21,30,N/A,195.61,11.02,22.07,97590,N/A
2014,4,12,22,30,N/A,198.92,11.48,21.61,97560,N/A
2014,4,12,23,30,N/A,199.14,11.17,21.13,97510,N/A
2014,4,13,0,30,N/A,208.13,10.25,20.78,97530,N/A
2014,4,13,1,30,N/A,209.65,10.21,20.47,97560,N/A
2014,4,13,2,30,N/A,209.71,9.42,19.97,97600,N/A
2014,4,13,3,30,N/A,215.11,10.31,19.62,97630,N/A
2014,4,13,4,30,N/A,216.16,10.41,19.23,97660,N/A
2014,4,13,5,30,N/A,214.33,9.07,18.89,97700,N/A
2014,4,13,6,30,N/A,215.77,10.15,18.65,97760,N/A
2014,4,13,7,30,N/A,208.1,10.28,18.54,97730,N/A
2014,4,13,8,30,N/A,214.25,10.1,19.51,97730,N/A
2014,4,13,9,30,N/A,216.7,11.72,20.7,97720,N/A
2014,4,13,10,30,N/A,216.4,11.44,21.57,97680,N/A
2014,4,13,11,30,N/A,215.76,10.54,22.41,97630,N/A
2014,4,13,12,30,N/A,214.27,10.17,23.39,97600,N/A
2014,4,13,13,30,N/A,209.89,10.74,24.04,97560,N/A
2014,4,13,14,30,N/A,220.26,11.04,24.77,97500,N/A
2014,4,13,15,30,N/A,213.7,9.31,25.28,97440,N/A
2014,4,13,16,30,N/A,207.44,9.51,25.42,97390,N/A
2014,4,13,17,30,N/A,203.1,13.05,25.15,97360,N/A
2014,4,13,18,30,N/A,207.46,10.93,24.38,97310,N/A
2014,4,13,19,30,N/A,206.22,14.18,23.55,97300,N/A
2014,4,13,20,30,N/A,204.73,11.72,22.89,97280,N/A
2014,4,13,21,30,N/A,197.85,11.12,22.33,97240,N/A
2014,4,13,22,30,N/A,201.67,13.79,22.2,97180,N/A
2014,4,13,23,30,N/A,196.08,12.74,21.75,97150,N/A
2014,4,14,0,30,N/A,190.5,13.35,21.38,97100,N/A
2014,4,14,1,30,N/A,191.4,14.07,21.04,97110,N/A
2014,4,14,2,30,N/A,194.94,14.07,20.71,97090,N/A
2014,4,14,3,30,N/A,196.81,14.12,20.5,97060,N/A
2014,4,14,4,30,N/A,198.31,16.3,20.37,97020,N/A
2014,4,14,5,30,N/A,200.16,16.21,20.1,97020,N/A
2014,4,14,6,30,N/A,206.41,15.98,19.72,97000,N/A
2014,4,14,7,30,N/A,204.91,16.96,19.44,96950,N/A
